category,dest_zone,pack_type,handling,weather,customs,distance_km,weight_kg,volume_m3,profit_usd,risk_event
fashion,APAC,box,standard,clear,medium,6592.772018065705,1.5888667853267704,0.009801890941771037,42.94810121563188,1
spare_parts,EU,box,hazmat,rain,medium,3190.580926673214,8.314245616281742,0.009220898253353088,95.04130112188349,0
spare_parts,AF,polybag,fragile,clear,low,4921.923999943728,1.5519737601893602,0.0747792062444148,65.69618203092496,1
electronics,EU,box,standard,storm,medium,3372.8921491558976,5.547930770452645,0.006408725516300909,63.48731298737391,0
electronics,EU,box,standard,rain,high,2756.464006119689,8.02916068276005,0.0647962265027447,106.54874537308379,0
food,AF,crate,fragile,clear,high,6395.664429889598,10.178349600924534,0.00843966448980672,31.63779123756778,0
electronics,APAC,polybag,standard,rain,low,6884.319557725313,3.8976541082030076,0.009932004648508342,44.12087009087506,0
spare_parts,AF,box,standard,clear,high,5158.901650168989,9.70111160430216,0.06911571323927995,125.5648555823899,0
fashion,NA,box,hazmat,rain,low,6080.046651435595,4.336550266572844,0.03846787208458093,37.205585766012945,0
electronics,EU,polybag,standard,rain,medium,2093.4650290794916,2.339231151874992,0.014685985976802903,43.848766567324425,0
documents,EU,polybag,standard,rain,low,3145.413619683787,3.0417279066633727,0.053738322598072104,22.28548427676316,0
electronics,EU,crate,standard,clear,high,2513.4688811305805,3.478925180866897,0.03250433813885049,93.86577016079353,0
fashion,ME,box,standard,rain,high,4524.366768474983,0.2,0.02545702180382195,38.63401577106162,0
electronics,EU,polybag,fragile,clear,high,1790.4464837396313,8.683911675069147,0.010776660266851886,71.18838215024697,0
electronics,APAC,box,standard,rain,low,6312.881177751775,6.7705442460062955,0.012079211127083806,75.33641548037512,0
electronics,EU,box,standard,storm,medium,3031.8527356046357,3.0764915200661638,0.042521101402229255,72.92342296642805,1
electronics,APAC,polybag,standard,clear,low,7426.311428747694,7.167464441157049,0.011348933075984878,89.99294158943079,0
electronics,APAC,polybag,fragile,clear,medium,6761.4657184180405,1.5245155424914179,0.019364429742858524,63.053965809748036,0
electronics,APAC,box,standard,clear,high,6873.831616206906,7.389013493774888,0.016414386154409065,62.61147786158748,0
food,EU,box,standard,rain,medium,2490.5206056712345,8.403931425892782,0.07295716906191897,48.09117138441746,1
pharma,NA,polybag,standard,clear,medium,6491.0559609580905,1.2727828591664783,0.020713646756152868,49.329211715293454,1
cosmetics,NA,box,standard,rain,low,6308.764440732264,9.150320456625892,0.02762132975195568,68.69788872523532,0
fashion,APAC,box,standard,storm,medium,7534.441865362905,4.378811786721963,0.006092722409323788,38.37833215258537,0
food,ME,box,standard,clear,low,3276.3361934850145,4.398089831560647,0.02243412705752675,40.26980650280829,0
spare_parts,NA,box,standard,clear,low,6825.404552065568,1.2844847659008978,0.013501435226865898,38.224697082271156,0
spare_parts,AF,polybag,standard,clear,high,4876.080186833288,10.334621911260571,0.0245757630263778,87.21509638273908,1
electronics,APAC,box,standard,clear,medium,6706.901882142778,10.389853216841436,0.0187836039239133,106.38960191694088,0
fashion,APAC,box,standard,rain,low,6706.430909254585,14.084047041776685,0.00945117588179399,42.13283885810513,0
fashion,EU,polybag,fragile,clear,medium,2769.071297310271,11.137033683020878,0.01973858408642513,66.5719247685811,0
fashion,AF,box,standard,clear,low,4706.825769658558,5.860674757841725,0.002878999978307462,31.308542759346707,0
food,NA,box,standard,clear,low,5798.361063450158,6.441960387462585,0.017208903262100294,35.13543592866597,0
cosmetics,NA,box,standard,rain,high,7615.302563317636,0.4567419303230066,0.15000290810145459,50.34189591538081,0
electronics,AF,polybag,standard,clear,low,5129.51653444904,0.34459441156519566,0.03865488772130456,45.881774618597646,0
cosmetics,AF,polybag,standard,clear,low,4732.6812369833415,4.643589877015384,0.0317182502438757,46.3260738822862,0
food,ME,polybag,standard,clear,low,4517.358816880666,4.520132334368754,0.014249207806777308,36.36074639820862,1
electronics,NA,box,standard,clear,medium,6887.93911933851,2.2391650677589996,0.03888764590842137,41.6797991505237,1
spare_parts,EU,polybag,standard,clear,low,3010.9315178647685,4.7904509692056765,0.0127835151275077,74.48777487455199,0
electronics,APAC,box,standard,clear,low,6338.197711639191,2.628278516875077,0.0724882933330145,89.12912155230764,0
documents,APAC,box,standard,clear,high,7220.805737252056,10.437546890195524,0.055736729849175326,39.853639707140694,0
electronics,EU,box,standard,clear,medium,2623.9270351764985,5.451240580350824,0.012669690188184833,66.76766432761018,1
spare_parts,NA,box,hazmat,clear,low,6086.909071395914,2.91776538207771,0.018924965585878646,52.057238145255425,0
documents,APAC,box,standard,rain,high,6310.185559974328,10.426994691432697,0.039423936770841106,45.60172674344662,1
documents,APAC,box,standard,clear,medium,6303.134893585945,1.5057414803409617,0.01995931753713912,18.199037429722225,0
spare_parts,EU,crate,standard,clear,high,3324.8242908216985,18.165318150798907,0.03302926730099381,94.0616098008591,0
spare_parts,ME,crate,fragile,clear,low,3955.6213758358017,6.030072761431171,0.06713687018217492,63.60190282177287,0
pharma,AF,box,standard,clear,low,6291.389490185201,4.5612775173472215,0.058136635936733905,44.430333646879895,0
spare_parts,EU,crate,hazmat,clear,low,3113.5745426680623,0.9884805610106109,0.018304975049677645,51.59447103904344,0
electronics,ME,polybag,standard,rain,medium,4260.267327235998,5.042594286560316,0.03521312363784279,76.37629311600907,0
food,APAC,box,standard,rain,medium,6909.885283349932,4.245652240340729,0.0034652121397865227,42.56532165218995,0
food,ME,crate,standard,clear,medium,3936.9171582399504,7.9149664270610245,0.01331162381422291,39.82510606459718,0
spare_parts,APAC,polybag,standard,rain,medium,7178.788423099746,4.528067425172962,0.037824971967707434,39.32980294692399,0
cosmetics,APAC,box,standard,clear,medium,6413.925016810141,1.5713454500903463,0.02845560554605307,38.042837054276255,0
cosmetics,ME,box,fragile,rain,medium,3981.1968993826245,4.021094837611466,0.018932749821585968,31.381228089546006,0
pharma,NA,box,fragile,clear,low,6892.616795727589,2.6422803318120893,0.013403422061109805,80.90546513047367,0
fashion,APAC,crate,standard,clear,medium,7411.328821749689,1.4946437102881407,0.020986078377818136,38.585549632738314,0
electronics,NA,box,standard,rain,high,7433.317357776634,11.592582460499493,0.09037359513981627,164.52040401905975,1
cosmetics,NA,box,standard,clear,high,6300.0078433544895,0.8032362302082197,0.031403018046135364,46.22616062718519,0
cosmetics,ME,box,fragile,clear,low,4445.43518687184,10.650038625043045,0.016321683823357625,63.01148092953081,1
fashion,ME,box,standard,rain,medium,3383.0199410060814,5.231972567071324,0.010177790933269395,39.314527953916304,1
cosmetics,AF,box,standard,clear,low,5908.744228440481,8.42637317880647,0.016333774662677155,64.34490415368921,0
cosmetics,APAC,crate,standard,rain,medium,6724.802784757111,12.273992407507198,0.01412582604431846,67.58973184516584,0
fashion,APAC,box,fragile,clear,medium,7117.995544028022,2.955392498477212,0.007942856656865957,32.365989888428686,0
cosmetics,EU,polybag,standard,clear,high,3288.5899157343283,5.460846061997318,0.018608951583672012,24.71953428148325,0
pharma,ME,box,standard,clear,high,4413.039757852725,3.1935792351591576,0.027509893327256604,115.94329201676682,0
fashion,AF,box,hazmat,rain,low,4915.442967540541,4.2715422320015275,0.007510508452455481,48.71114873675188,0
documents,EU,box,fragile,clear,medium,2668.5233251020804,8.001621645007319,0.05695441046634561,37.113495681691454,1
documents,APAC,box,standard,clear,medium,7211.5083989226,4.834751316015576,0.017333729893673277,25.7947546147142,1
food,ME,polybag,fragile,clear,medium,3969.386337167696,5.397733792760572,0.021883649861279084,56.79447387694626,1
fashion,EU,polybag,standard,rain,medium,2685.6432995034143,2.1244801919417933,0.036917299597253705,43.46886852501044,0
food,ME,box,standard,clear,low,4151.462501966224,4.630634840235501,0.02651851322014345,26.335058093964985,0
spare_parts,NA,crate,standard,rain,low,6439.389156065525,3.4478319649516216,0.010751525967442964,49.00292340134935,0
pharma,NA,polybag,standard,clear,medium,6309.938128072765,5.110551594360164,0.019887223349033714,98.82770484555331,0
spare_parts,EU,box,standard,clear,medium,2935.0056651621776,1.9644270823474168,0.005853282079571586,59.43213726753885,0
food,NA,box,standard,rain,medium,6623.158891427482,2.9779390178449097,0.05635201855197022,34.22551625339713,1
pharma,EU,polybag,standard,clear,low,2545.8557952217443,6.116647022661372,0.014230820280414343,118.69731925813862,0
fashion,AF,polybag,fragile,clear,low,4675.764679307817,7.666358440492488,0.016518187618103777,33.614247982440546,1
spare_parts,EU,box,standard,clear,low,3255.87879196764,5.69034790361084,0.016482103788610637,56.47380702433038,0
fashion,APAC,box,standard,clear,medium,6983.776099509632,3.9522417095037916,0.043484066865035656,39.2067548023063,0
pharma,ME,box,standard,rain,medium,4046.7630715207965,2.835315333580278,0.009324515693945327,87.44580492722974,0
spare_parts,NA,box,fragile,storm,low,6248.251892584598,0.7412899487950968,0.012148395044509664,56.01484067426961,0
electronics,NA,box,standard,clear,low,6858.603466917152,11.84830347720692,0.028107242782832345,129.26488835902856,1
pharma,AF,box,hazmat,rain,high,4670.243692676823,10.110059948575032,0.050890845516412625,78.79836892810147,0
electronics,APAC,box,fragile,rain,medium,6289.460122218691,13.035985586944186,0.027565042235641508,108.4799837024646,0
spare_parts,AF,box,fragile,rain,high,4854.855927641405,12.786094667207205,0.03517489097554308,56.49672454397625,0
electronics,EU,box,fragile,rain,high,1898.70035097323,6.319165009332266,0.026845365566379665,78.00020322333766,0
documents,APAC,box,standard,clear,low,7692.704955900266,20.882346530193033,0.024384948462497346,68.31909566600751,0
electronics,APAC,box,fragile,rain,high,6213.181749079141,4.357822430778294,0.043414411913835334,104.10298888988349,0
documents,AF,polybag,standard,clear,medium,5659.225218917966,5.466933971289756,0.028799043851791006,29.869099998084756,0
spare_parts,NA,polybag,standard,clear,medium,6629.0735979009305,2.9004317229262826,0.07348751882274555,60.06744539748483,1
food,AF,box,standard,clear,medium,5370.300037795684,1.4310856979970696,0.016903167946609045,29.445635398890108,1
spare_parts,EU,polybag,fragile,clear,medium,3747.8773301116303,3.4026456101880083,0.066428689848389,57.21258184947126,1
spare_parts,APAC,polybag,standard,clear,medium,7004.671762871144,3.2334170384220213,0.013859798599387043,68.5364619339948,0
documents,ME,box,fragile,clear,low,4175.557790741642,8.446154914501754,0.02418068531377429,25.055899614346032,1
fashion,ME,crate,hazmat,clear,medium,4869.18913271593,5.861017882360176,0.011728183973664257,40.66430699331243,0
food,EU,box,standard,rain,low,2033.0925858748615,7.085181305298057,0.02045226028764776,43.503510331259555,0
electronics,APAC,box,standard,storm,low,7374.9588326025905,6.326654899551903,0.014049091867359293,63.31946590242833,0
pharma,EU,polybag,standard,rain,medium,3043.5711756841642,6.466034686216142,0.013644896361575468,99.87923749947662,0
electronics,ME,box,standard,clear,medium,4163.025030206553,2.984597787520823,0.009275799865261392,82.89288592810819,0
food,ME,box,standard,clear,low,4089.9737953472627,6.187955563695628,0.02357713034823874,47.44865631825262,0
food,APAC,box,standard,clear,low,6960.087111903433,8.848974952160974,0.03331060499490794,40.624442966694154,0
cosmetics,ME,box,standard,clear,high,3976.957617657129,11.407478111876797,0.12266415425336787,61.11539325296285,0
food,APAC,box,standard,clear,medium,6367.374819113473,10.029363765055786,0.03403159773060568,36.282583628462845,0
spare_parts,ME,box,standard,clear,medium,4234.322147984494,7.858338261043189,0.02874796538864999,66.6425738342116,1
spare_parts,APAC,crate,standard,clear,low,7118.558435537828,5.788401887024017,0.01623731486882296,48.60658055394957,0
food,APAC,box,standard,storm,medium,6744.25536157174,3.631852548844625,0.024198334929372456,37.743870884897916,1
food,APAC,polybag,fragile,clear,medium,7017.370693675427,6.4563203567523395,0.008420683355930065,34.27490822129273,0
documents,APAC,box,standard,clear,low,7124.175471231949,13.420457991818385,0.023233024545409667,26.018659193597333,0
electronics,ME,box,standard,clear,medium,4498.612151114476,4.093672645044489,0.005547594158590174,36.38414080904216,0
electronics,NA,crate,standard,clear,low,6757.131527945697,15.501173271367719,0.02189502328405227,129.33982701804976,0
electronics,APAC,box,standard,rain,low,7079.320389348471,6.651654401246642,0.11816852373831693,62.72983753536799,0
pharma,NA,box,fragile,clear,medium,6630.708178363278,11.79149119714102,0.027062843184850048,130.39577531836574,0
cosmetics,NA,polybag,standard,clear,medium,5541.398266187796,3.1882599722264597,0.07593323467743406,37.93971139828799,0
spare_parts,APAC,box,standard,clear,medium,6476.459256380984,2.884015739329894,0.11353845112863553,63.3595254978678,0
pharma,EU,box,fragile,clear,medium,2878.038210686374,1.5786991480285528,0.008939264457402611,64.85622333099231,0
fashion,ME,crate,fragile,clear,medium,4570.156870434221,13.322256472894296,0.03326966554855958,65.13034605113356,1
documents,AF,box,standard,rain,medium,4982.549996497115,6.630298022503145,0.00962078112262415,33.40894168706945,1
spare_parts,EU,polybag,standard,rain,low,3440.567641168393,8.769203310132795,0.011752209075484809,57.85889558315888,0
fashion,NA,box,standard,clear,low,7144.8367235100695,5.4672149106427685,0.01859113314516374,57.05114308381769,0
cosmetics,NA,box,standard,rain,low,7488.707663386228,5.830499368469396,0.029569646270398587,56.13702168134817,0
fashion,EU,box,fragile,rain,high,3284.6394408780193,1.3520688444212101,0.013359216816046071,30.041140846562154,0
electronics,APAC,polybag,standard,clear,low,6500.731918617044,6.717532111185063,0.03138350784398026,74.89080891100687,1
electronics,APAC,box,standard,clear,medium,6976.100241817521,9.459604226830933,0.0854782735495139,102.13105809022504,0
documents,ME,polybag,standard,rain,medium,4573.743098374488,0.6157346583351702,0.03782677761423134,17.929078818243337,0
cosmetics,EU,polybag,fragile,clear,medium,2325.1138516674932,3.667693482978967,0.08895990843162381,28.352507895642116,1
cosmetics,ME,box,standard,clear,medium,4737.9066847791455,2.619056638451675,0.017881653187887727,29.970205239106516,0
spare_parts,NA,box,fragile,clear,medium,6272.295417099986,7.753861696516106,0.016980809140702754,51.48064309202624,0
food,APAC,box,standard,clear,low,6891.529362264289,7.4561617711797235,0.013597916432512958,41.33127341162102,1
documents,APAC,polybag,fragile,clear,low,6337.599169611703,8.731984384889982,0.03961381867975785,23.315599829767475,0
spare_parts,NA,box,fragile,clear,high,6980.724470713269,5.535189776995465,0.012115563025534456,69.52530115804409,0
cosmetics,APAC,polybag,fragile,rain,high,5965.105872048616,0.83179527865537,0.0823796927584259,39.36145524568864,1
cosmetics,APAC,box,fragile,clear,high,6772.656571569928,6.421890202890843,0.008602968204381925,42.92276686541591,0
documents,EU,crate,hazmat,clear,high,2775.4068651643056,1.425745235584325,0.013691691440694839,16.383094788409032,0
spare_parts,APAC,crate,fragile,clear,medium,7153.525255674647,7.354945212905897,0.018883120497659788,65.53370501439844,0
documents,APAC,box,standard,clear,low,6608.898259833206,1.4777320846250852,0.010497792499343385,24.370544413265616,0
electronics,NA,box,standard,clear,medium,7060.735871467041,2.1382311508280267,0.01718765419193652,33.525711156763094,0
